Message_Name,Clickthrough__Date,URL
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 16:58,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 12:01,http://tigers.rit.edu/site/MessageViewer?em_id=18426.0&dlv_id=24294
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:02,http://tigers.rit.edu/site/MessageViewer?em_id=18428.0&dlv_id=24296
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:54,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13941_f1_ROAR Day - Launch (RIT Alumni) Group 3,10/31/2024 12:47,http://tigers.rit.edu/site/MessageViewer?em_id=18442.0&dlv_id=24300
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 13:27,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:14,http://tigers.rit.edu/site/MessageViewer?em_id=18428.0&dlv_id=24296
13941_f1_ROAR Day - Launch (RIT Alumni) Group 2,10/31/2024 12:32,http://tigers.rit.edu/site/MessageViewer?em_id=18441.0&dlv_id=24299
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 12:19,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13941_f1_ROAR Day - Launch (RIT Alumni) Group 3,10/31/2024 12:47,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni) Group 3,10/31/2024 12:51,http://tigers.rit.edu/site/MessageViewer?em_id=18442.0&dlv_id=24300
13941_f1_ROAR Day - Launch (RIT Alumni) Group 3,10/31/2024 12:46,https://give.rit.edu/pages/roar-day-social-media-toolkit?utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:54,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:23,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:15,http://tigers.rit.edu/site/MessageViewer?em_id=18430.0&dlv_id=24298
13941_f1_ROAR Day - Launch (RIT Alumni) Group 3,11/15/2024 7:42,https://www.rit.edu/alumni/update?utm_source=email&utm_medium=blackbaud&utm_campaign=uadv-uyi&utm_content=adv-footer
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 13:20,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 13:12,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 13:01,http://tigers.rit.edu/site/MessageViewer?em_id=18443.0&dlv_id=24301
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:01,http://tigers.rit.edu/site/MessageViewer?em_id=18428.0&dlv_id=24296
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:15,http://tigers.rit.edu/site/MessageViewer?em_id=18430.0&dlv_id=24298
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 14:18,https://www.rit.edu/alumni/update?utm_source=email&utm_medium=blackbaud&utm_campaign=uadv-uyi&utm_content=adv-footer
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:15,http://tigers.rit.edu/site/MessageViewer?em_id=18430.0&dlv_id=24298
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:15,http://tigers.rit.edu/site/MessageViewer?em_id=18430.0&dlv_id=24298
13941_f1_ROAR Day - Launch (RIT Alumni) Group 2,10/31/2024 12:33,http://tigers.rit.edu/site/MessageViewer?em_id=18441.0&dlv_id=24299
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:38,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 13:21,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:15,http://tigers.rit.edu/site/MessageViewer?em_id=18430.0&dlv_id=24298
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:16,http://tigers.rit.edu/site/MessageViewer?em_id=18430.0&dlv_id=24298
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 13:39,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:05,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13938_f1_ROAR Day - Launch (Sentinel Society),10/31/2024 13:41,https://give.rit.edu/pages/roar-day-social-media-toolkit?utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=sentinel
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 13:03,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 12:04,http://tigers.rit.edu/site/MessageViewer?em_id=18426.0&dlv_id=24294
13956_f1_ROAR Day - Launch (RIT Parents),11/1/2024 9:28,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 16:06,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 13:19,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 12:25,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13944_f1_ROAR Day - Launch (RIT Athletics),11/1/2024 11:03,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13944_f1_ROAR Day - Launch (RIT Athletics),11/1/2024 11:03,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13941_f1_ROAR Day - Launch (RIT Alumni) Group 2,10/31/2024 12:31,http://tigers.rit.edu/site/MessageViewer?em_id=18441.0&dlv_id=24299
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 13:34,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13941_f1_ROAR Day - Launch (RIT Alumni) Group 2,10/31/2024 12:32,http://tigers.rit.edu/site/MessageViewer?em_id=18441.0&dlv_id=24299
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 18:13,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13953_f1_ROAR Day - Launch (RIT Greeks),10/31/2024 12:01,http://tigers.rit.edu/site/MessageViewer?em_id=18427.0&dlv_id=24295
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 19:25,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13941_f1_ROAR Day - Launch (RIT Alumni) Group 3,10/31/2024 12:46,http://tigers.rit.edu/site/MessageViewer?em_id=18442.0&dlv_id=24300
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 15:44,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 13:01,http://tigers.rit.edu/site/MessageViewer?em_id=18443.0&dlv_id=24301
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 19:25,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:15,http://tigers.rit.edu/site/MessageViewer?em_id=18430.0&dlv_id=24298
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 15:53,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 12:04,http://tigers.rit.edu/site/MessageViewer?em_id=18426.0&dlv_id=24294
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 15:26,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 15:26,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 15:26,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:16,http://tigers.rit.edu/site/MessageViewer?em_id=18430.0&dlv_id=24298
13941_f1_ROAR Day - Launch (RIT Alumni) Group 2,10/31/2024 12:48,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13944_f1_ROAR Day - Launch (RIT Athletics),11/1/2024 11:07,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:27,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 18:24,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:01,http://tigers.rit.edu/site/MessageViewer?em_id=18428.0&dlv_id=24296
13941_f1_ROAR Day - Launch (RIT Alumni) Group 3,10/31/2024 18:23,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13956_f1_ROAR Day - Launch (RIT Parents),11/1/2024 15:49,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:16,http://tigers.rit.edu/site/MessageViewer?em_id=18430.0&dlv_id=24298
13944_f1_ROAR Day - Launch (RIT Athletics),11/1/2024 20:55,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 14:46,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:04,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13941_f1_ROAR Day - Launch (RIT Alumni) Group 2,10/31/2024 12:33,http://tigers.rit.edu/site/MessageViewer?em_id=18441.0&dlv_id=24299
13956_f1_ROAR Day - Launch (RIT Parents),11/1/2024 8:27,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:34,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:15,http://tigers.rit.edu/site/MessageViewer?em_id=18430.0&dlv_id=24298
13941_f1_ROAR Day - Launch (RIT Alumni) Group 3,10/31/2024 12:48,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni) Group 3,10/31/2024 12:47,http://tigers.rit.edu/site/MessageViewer?em_id=18442.0&dlv_id=24300
13941_f1_ROAR Day - Launch (RIT Alumni) Group 3,10/31/2024 12:46,https://give.rit.edu/pages/roar-day-social-media-toolkit?utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 13:24,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 13:53,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:37,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 15:30,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13953_f1_ROAR Day - Launch (RIT Greeks),10/31/2024 12:01,http://tigers.rit.edu/site/MessageViewer?em_id=18427.0&dlv_id=24295
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:15,http://tigers.rit.edu/site/MessageViewer?em_id=18430.0&dlv_id=24298
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:22,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 13:46,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 12:32,http://tigers.rit.edu/site/MessageViewer?em_id=18426.0&dlv_id=24294
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:17,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 22:37,http://tigers.rit.edu/site/MessageViewer?em_id=18428.0&dlv_id=24296
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:01,http://tigers.rit.edu/site/MessageViewer?em_id=18428.0&dlv_id=24296
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 13:01,http://tigers.rit.edu/site/MessageViewer?em_id=18443.0&dlv_id=24301
13941_f1_ROAR Day - Launch (RIT Alumni) Group 2,10/31/2024 13:16,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 17:45,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 13:34,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:15,http://tigers.rit.edu/site/MessageViewer?em_id=18430.0&dlv_id=24298
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 13:39,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 13:46,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 13:46,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13941_f1_ROAR Day - Launch (RIT Alumni) Group 3,10/31/2024 12:47,http://tigers.rit.edu/site/MessageViewer?em_id=18442.0&dlv_id=24300
13938_f1_ROAR Day - Launch (Sentinel Society),10/31/2024 17:55,http://give.rit.edu/roar-day-2024/?a=8900109&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=sentinel
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 12:14,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:15,http://tigers.rit.edu/site/MessageViewer?em_id=18430.0&dlv_id=24298
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:12,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13938_f1_ROAR Day - Launch (Sentinel Society),10/31/2024 20:36,http://give.rit.edu/roar-day-2024/?a=8900109&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=sentinel
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:15,http://tigers.rit.edu/site/MessageViewer?em_id=18430.0&dlv_id=24298
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:32,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:49,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:15,http://tigers.rit.edu/site/MessageViewer?em_id=18430.0&dlv_id=24298
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 15:55,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13941_f1_ROAR Day - Launch (RIT Alumni) Group 2,10/31/2024 12:33,http://tigers.rit.edu/site/MessageViewer?em_id=18441.0&dlv_id=24299
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:18,http://tigers.rit.edu/site/MessageViewer?em_id=18430.0&dlv_id=24298
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:18,http://tigers.rit.edu/site/MessageViewer?em_id=18430.0&dlv_id=24298
13956_f1_ROAR Day - Launch (RIT Parents),11/1/2024 21:13,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13953_f1_ROAR Day - Launch (RIT Greeks),10/31/2024 15:26,https://give.rit.edu/campaigns/52069/donations/new?designation=GreekStudentLifeFund&a=8621253&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=greek
13956_f1_ROAR Day - Launch (RIT Parents),11/4/2024 21:48,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 22:04,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:04,http://tigers.rit.edu/site/MessageViewer?em_id=18428.0&dlv_id=24296
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:15,http://tigers.rit.edu/site/MessageViewer?em_id=18430.0&dlv_id=24298
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,11/1/2024 0:10,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:28,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 19:53,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 19:33,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 14:37,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 18:34,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 19:43,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 13:01,http://tigers.rit.edu/site/MessageViewer?em_id=18443.0&dlv_id=24301
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 13:01,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 13:01,https://give.rit.edu/pages/roar-day-social-media-toolkit?utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 19:55,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13944_f1_ROAR Day - Launch (RIT Athletics),10/31/2024 12:01,http://tigers.rit.edu/site/MessageViewer?em_id=18426.0&dlv_id=24294
13938_f1_ROAR Day - Launch (Sentinel Society),2/12/2025 0:17,http://tigers.rit.edu/site/MessageViewer?em_id=18425.0&dlv_id=24293
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:25,https://www.linkedin.com/groups/72797/
13956_f1_ROAR Day - Launch (RIT Parents),11/1/2024 3:09,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 14:34,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13944_f1_ROAR Day - Launch (RIT Athletics),11/1/2024 7:22,http://give.rit.edu/roar-day-2024/?a=8621245&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=ath
13941_f1_ROAR Day - Launch (RIT Alumni) Group 4,10/31/2024 19:25,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13941_f1_ROAR Day - Launch (RIT Alumni) Group 2,10/31/2024 12:31,http://tigers.rit.edu/site/MessageViewer?em_id=18441.0&dlv_id=24299
13941_f1_ROAR Day - Launch (RIT Alumni) Group 3,10/31/2024 12:46,http://tigers.rit.edu/site/MessageViewer?em_id=18442.0&dlv_id=24300
13941_f1_ROAR Day - Launch (RIT Alumni) Group 2,10/31/2024 12:31,http://tigers.rit.edu/site/MessageViewer?em_id=18441.0&dlv_id=24299
13941_f1_ROAR Day - Launch (RIT Alumni) Group 2,10/31/2024 12:31,http://tigers.rit.edu/site/MessageViewer?em_id=18441.0&dlv_id=24299
13953_f1_ROAR Day - Launch (RIT Greeks),10/31/2024 12:13,https://give.rit.edu/campaigns/52069/donations/new?designation=GreekStudentLifeFund&a=8621253&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=greek
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 14:46,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 14:43,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13941_f1_ROAR Day - Launch (RIT Alumni) Group 2,10/31/2024 12:33,http://tigers.rit.edu/site/MessageViewer?em_id=18441.0&dlv_id=24299
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:01,http://tigers.rit.edu/site/MessageViewer?em_id=18428.0&dlv_id=24296
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 12:01,http://tigers.rit.edu/site/MessageViewer?em_id=18428.0&dlv_id=24296
13941_f1_ROAR Day - Launch (RIT Alumni),10/31/2024 12:45,http://give.rit.edu/roar-day-2024/?a=8621244&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=alumni
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 18:53,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 18:43,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13956_f1_ROAR Day - Launch (RIT Parents),10/31/2024 14:54,https://give.rit.edu/roar-day-2024/?a=8621255&utm_source=blackbaud&utm_medium=email&utm_campaign=uadv-roar-day&utm_content=parent
13941_f1_ROAR Day - Launch (RIT Alumni) Group 2,10/31/2024 12:34,http://tigers.rit.edu/site/MessageViewer?em_id=18441.0&dlv_id=24299
